,Close,High,Low,Open,Volume,MFI_10,ATR_10,STOCHk_10_3_3,RET,MOM,VOL,ATR_10_res,MFI_10_res,STOCHk_10_3_3_res,Investor_Sentiment_PC1
2025-05-19,2592.090087890625,2633.409912109375,2588.090087890625,2613.699951171875,1933900,57.81010607900393,77.5851277736616,84.89186886323542,-0.01324010238241724,0.026906161894938885,0.000509804528783827,-10.419453950808006,2.9132257383648437,24.69764188573837,1.3735242688200129
2025-05-26,2697.669921875,2720.639892578125,2595.9599609375,2598.449951171875,2078000,56.92778526456093,82.68159546504543,90.10648666859812,0.04073154497122178,0.012542537201027604,0.0006514808409496891,-20.025551115896945,-1.3596568360157306,22.996985388064445,1.2171176553831615
2025-06-02,2812.050048828125,2831.110107421875,2685.139892578125,2692.909912109375,1369500,66.07758275625255,89.0104574029159,91.44518863156328,0.04239960049435032,0.023360207198660166,0.0007282583299594045,-24.428605467070284,6.670197646706725,22.959174090618532,1.8097503315543677
2025-06-09,2894.6201171875,2934.31005859375,2841.389892578125,2841.56005859375,3085100,78.77383505141512,92.3354126391868,95.04411054622972,0.029362944089058596,0.09797536505076843,0.0006025951588684923,-28.559904889230438,9.072911939678178,16.76966253682913,1.7931689356496006
2025-06-16,3021.840087890625,3022.06005859375,2886.1298828125,2903.5,3160700,91.45952037522054,96.69488895339312,96.7878907164067,0.04395048937431412,0.163523134392755,0.0004209141018664487,-26.07173891010258,8.878238333053531,4.482183302381401,1.240949204415826
2025-06-23,3055.93994140625,3129.090087890625,2971.360107421875,2992.199951171875,2691900,91.67247839923624,102.79839810492882,94.21633732248289,0.011284466591158449,0.22073706456339648,0.00031797716740388003,-23.01489500114492,3.9515169152300587,-1.3801623308271331,0.6347108765092575
2025-06-30,3054.280029296875,3133.52001953125,3032.469970703125,3072.75,2796900,92.0976933544932,102.62356317724846,91.7984401645935,-0.0005431756321137016,0.21118068149555314,0.0003606255885018245,-23.63845533201865,7.595265116879162,0.19343438725877604,0.9411643723127581
2025-07-07,3175.77001953125,3216.68994140625,3032.989990234375,3044.780029296875,2810100,92.51176412290025,110.73120197671112,89.73663896808718,0.0397769651338562,0.1853175322257753,0.00039746914238830987,-15.483461967483876,7.08268834713013,-5.2600338004459815,0.5345222437974175
2025-07-14,3188.070068359375,3216.010009765625,3152.419921875,3175.590087890625,2213400,92.84947545948862,106.0170905681025,91.95931529603251,0.003873091802139017,0.21979661809336692,0.00040197514317114665,-27.12282555235697,6.902819873317014,-1.4712266261300755,0.8969201051322977
2025-07-21,3196.050048828125,3237.969970703125,3141.929931640625,3191.110107421875,2202000,93.04632380259142,105.01938541754224,94.26374153602278,0.0025030756218153982,0.2168410324641522,0.0004153595199519526,-28.48268606959506,7.8131837092529395,1.638762220730996,1.1053219119239805
