지점,지점명,일시,기온(°C)
108,서울,2024-12-04 00:01,2.9
108,서울,2024-12-04 00:02,2.9
108,서울,2024-12-04 00:03,2.9
108,서울,2024-12-04 00:04,2.9
108,서울,2024-12-04 00:05,2.9
108,서울,2024-12-04 00:06,2.9
108,서울,2024-12-04 00:07,2.9
108,서울,2024-12-04 00:08,2.9
108,서울,2024-12-04 00:09,2.9
108,서울,2024-12-04 00:10,2.9
108,서울,2024-12-04 00:11,2.9
108,서울,2024-12-04 00:12,2.9
108,서울,2024-12-04 00:13,2.9
108,서울,2024-12-04 00:14,2.9
108,서울,2024-12-04 00:15,2.9
108,서울,2024-12-04 00:16,2.9
108,서울,2024-12-04 00:17,2.9
108,서울,2024-12-04 00:18,2.9
108,서울,2024-12-04 00:19,2.9
108,서울,2024-12-04 00:20,2.9
108,서울,2024-12-04 00:21,2.9
108,서울,2024-12-04 00:22,2.9
108,서울,2024-12-04 00:23,2.9
108,서울,2024-12-04 00:24,2.9
108,서울,2024-12-04 00:25,2.9
108,서울,2024-12-04 00:26,2.9
108,서울,2024-12-04 00:27,2.9
108,서울,2024-12-04 00:28,2.9
108,서울,2024-12-04 00:29,2.9
108,서울,2024-12-04 00:30,2.9
108,서울,2024-12-04 00:31,2.9
108,서울,2024-12-04 00:32,2.9
108,서울,2024-12-04 00:33,2.9
108,서울,2024-12-04 00:34,2.9
108,서울,2024-12-04 00:35,2.9
108,서울,2024-12-04 00:36,2.9
108,서울,2024-12-04 00:37,2.9
108,서울,2024-12-04 00:38,2.9
108,서울,2024-12-04 00:39,2.9
108,서울,2024-12-04 00:40,2.9
108,서울,2024-12-04 00:41,2.9
108,서울,2024-12-04 00:42,2.9
108,서울,2024-12-04 00:43,2.9
108,서울,2024-12-04 00:44,2.9
108,서울,2024-12-04 00:45,2.9
108,서울,2024-12-04 00:46,3
108,서울,2024-12-04 00:47,2.9
108,서울,2024-12-04 00:48,3
108,서울,2024-12-04 00:49,3
108,서울,2024-12-04 00:50,3
108,서울,2024-12-04 00:51,3
108,서울,2024-12-04 00:52,2.9
108,서울,2024-12-04 00:53,2.9
108,서울,2024-12-04 00:54,2.9
108,서울,2024-12-04 00:55,2.9
108,서울,2024-12-04 00:56,2.9
108,서울,2024-12-04 00:57,2.9
108,서울,2024-12-04 00:58,2.9
108,서울,2024-12-04 00:59,2.9
108,서울,2024-12-04 01:00,2.9
108,서울,2024-12-04 01:01,2.9
108,서울,2024-12-04 01:02,2.9
108,서울,2024-12-04 01:03,2.9
108,서울,2024-12-04 01:04,2.9
108,서울,2024-12-04 01:05,2.9
108,서울,2024-12-04 01:06,2.9
108,서울,2024-12-04 01:07,2.8
108,서울,2024-12-04 01:08,2.8
108,서울,2024-12-04 01:09,2.8
108,서울,2024-12-04 01:10,2.8
108,서울,2024-12-04 01:11,2.8
108,서울,2024-12-04 01:12,2.8
108,서울,2024-12-04 01:13,2.8
108,서울,2024-12-04 01:14,2.8
108,서울,2024-12-04 01:15,2.8
108,서울,2024-12-04 01:16,2.7
108,서울,2024-12-04 01:17,2.7
108,서울,2024-12-04 01:18,2.7
108,서울,2024-12-04 01:19,2.7
108,서울,2024-12-04 01:20,2.7
108,서울,2024-12-04 01:21,2.7
108,서울,2024-12-04 01:22,2.7
108,서울,2024-12-04 01:23,2.7
108,서울,2024-12-04 01:24,2.7
108,서울,2024-12-04 01:25,2.7
108,서울,2024-12-04 01:26,2.7
108,서울,2024-12-04 01:27,2.7
108,서울,2024-12-04 01:28,2.7
108,서울,2024-12-04 01:29,2.7
108,서울,2024-12-04 01:30,2.7
108,서울,2024-12-04 01:31,2.7
108,서울,2024-12-04 01:32,2.7
108,서울,2024-12-04 01:33,2.7
108,서울,2024-12-04 01:34,2.7
108,서울,2024-12-04 01:35,2.7
108,서울,2024-12-04 01:36,2.7
108,서울,2024-12-04 01:37,2.7
108,서울,2024-12-04 01:38,2.7
108,서울,2024-12-04 01:39,2.7
108,서울,2024-12-04 01:40,2.7
108,서울,2024-12-04 01:41,2.7
108,서울,2024-12-04 01:42,2.7
108,서울,2024-12-04 01:43,2.7
108,서울,2024-12-04 01:44,2.7
108,서울,2024-12-04 01:45,2.7
108,서울,2024-12-04 01:46,2.7
108,서울,2024-12-04 01:47,2.7
108,서울,2024-12-04 01:48,2.7
108,서울,2024-12-04 01:49,2.7
108,서울,2024-12-04 01:50,2.7
108,서울,2024-12-04 01:51,2.7
108,서울,2024-12-04 01:52,2.7
108,서울,2024-12-04 01:53,2.7
108,서울,2024-12-04 01:54,2.7
108,서울,2024-12-04 01:55,2.7
108,서울,2024-12-04 01:56,2.7
108,서울,2024-12-04 01:57,2.7
108,서울,2024-12-04 01:58,2.7
108,서울,2024-12-04 01:59,2.7
108,서울,2024-12-04 02:00,2.7
108,서울,2024-12-04 02:01,2.7
108,서울,2024-12-04 02:02,2.7
108,서울,2024-12-04 02:03,2.7
108,서울,2024-12-04 02:04,2.8
108,서울,2024-12-04 02:05,2.8
108,서울,2024-12-04 02:06,2.7
108,서울,2024-12-04 02:07,2.7
108,서울,2024-12-04 02:08,2.7
108,서울,2024-12-04 02:09,2.7
108,서울,2024-12-04 02:10,2.7
108,서울,2024-12-04 02:11,2.7
108,서울,2024-12-04 02:12,2.7
108,서울,2024-12-04 02:13,2.7
108,서울,2024-12-04 02:14,2.7
108,서울,2024-12-04 02:15,2.7
108,서울,2024-12-04 02:16,2.7
108,서울,2024-12-04 02:17,2.7
108,서울,2024-12-04 02:18,2.7
108,서울,2024-12-04 02:19,2.7
108,서울,2024-12-04 02:20,2.6
108,서울,2024-12-04 02:21,2.6
108,서울,2024-12-04 02:22,2.6
108,서울,2024-12-04 02:23,2.6
108,서울,2024-12-04 02:24,2.6
108,서울,2024-12-04 02:25,2.6
108,서울,2024-12-04 02:26,2.6
108,서울,2024-12-04 02:27,2.6
108,서울,2024-12-04 02:28,2.6
108,서울,2024-12-04 02:29,2.5
108,서울,2024-12-04 02:30,2.5
108,서울,2024-12-04 02:31,2.5
108,서울,2024-12-04 02:32,2.5
108,서울,2024-12-04 02:33,2.5
108,서울,2024-12-04 02:34,2.5
108,서울,2024-12-04 02:35,2.5
108,서울,2024-12-04 02:36,2.5
108,서울,2024-12-04 02:37,2.5
108,서울,2024-12-04 02:38,2.5
108,서울,2024-12-04 02:39,2.4
108,서울,2024-12-04 02:40,2.4
108,서울,2024-12-04 02:41,2.4
108,서울,2024-12-04 02:42,2.4
108,서울,2024-12-04 02:43,2.4
108,서울,2024-12-04 02:44,2.3
108,서울,2024-12-04 02:45,2.3
108,서울,2024-12-04 02:46,2.3
108,서울,2024-12-04 02:47,2.3
108,서울,2024-12-04 02:48,2.3
108,서울,2024-12-04 02:49,2.3
108,서울,2024-12-04 02:50,2.3
108,서울,2024-12-04 02:51,2.3
108,서울,2024-12-04 02:52,2.3
108,서울,2024-12-04 02:53,2.3
108,서울,2024-12-04 02:54,2.2
108,서울,2024-12-04 02:55,2.2
108,서울,2024-12-04 02:56,2.2
108,서울,2024-12-04 02:57,2.2
108,서울,2024-12-04 02:58,2.2
108,서울,2024-12-04 02:59,2.2
108,서울,2024-12-04 03:00,2.2
108,서울,2024-12-04 03:01,2.2
108,서울,2024-12-04 03:02,2.2
108,서울,2024-12-04 03:03,2.2
108,서울,2024-12-04 03:04,2.2
108,서울,2024-12-04 03:05,2.2
108,서울,2024-12-04 03:06,2.1
108,서울,2024-12-04 03:07,2.1
108,서울,2024-12-04 03:08,2.1
108,서울,2024-12-04 03:09,2.1
108,서울,2024-12-04 03:10,2.1
108,서울,2024-12-04 03:11,2.1
108,서울,2024-12-04 03:12,2.1
108,서울,2024-12-04 03:13,2.1
108,서울,2024-12-04 03:14,2.1
108,서울,2024-12-04 03:15,2.1
108,서울,2024-12-04 03:16,2
108,서울,2024-12-04 03:17,2
108,서울,2024-12-04 03:18,2
108,서울,2024-12-04 03:19,2
108,서울,2024-12-04 03:20,2
108,서울,2024-12-04 03:21,2
108,서울,2024-12-04 03:22,2
108,서울,2024-12-04 03:23,2
108,서울,2024-12-04 03:24,2
108,서울,2024-12-04 03:25,2
108,서울,2024-12-04 03:26,2
108,서울,2024-12-04 03:27,2
108,서울,2024-12-04 03:28,2
108,서울,2024-12-04 03:29,2
108,서울,2024-12-04 03:30,2
108,서울,2024-12-04 03:31,2
108,서울,2024-12-04 03:32,2
108,서울,2024-12-04 03:33,2
108,서울,2024-12-04 03:34,2
108,서울,2024-12-04 03:35,1.9
108,서울,2024-12-04 03:36,1.9
108,서울,2024-12-04 03:37,1.9
108,서울,2024-12-04 03:38,1.9
108,서울,2024-12-04 03:39,1.9
108,서울,2024-12-04 03:40,1.9
108,서울,2024-12-04 03:41,1.9
108,서울,2024-12-04 03:42,1.9
108,서울,2024-12-04 03:43,1.9
108,서울,2024-12-04 03:44,1.9
108,서울,2024-12-04 03:45,1.8
108,서울,2024-12-04 03:46,1.8
108,서울,2024-12-04 03:47,1.8
108,서울,2024-12-04 03:48,1.8
108,서울,2024-12-04 03:49,1.7
108,서울,2024-12-04 03:50,1.7
108,서울,2024-12-04 03:51,1.7
108,서울,2024-12-04 03:52,1.7
108,서울,2024-12-04 03:53,1.7
108,서울,2024-12-04 03:54,1.7
108,서울,2024-12-04 03:55,1.7
108,서울,2024-12-04 03:56,1.7
108,서울,2024-12-04 03:57,1.7
108,서울,2024-12-04 03:58,1.7
108,서울,2024-12-04 03:59,1.7
108,서울,2024-12-04 04:00,1.6
108,서울,2024-12-04 04:01,1.6
108,서울,2024-12-04 04:02,1.6
108,서울,2024-12-04 04:03,1.6
108,서울,2024-12-04 04:04,1.6
108,서울,2024-12-04 04:05,1.6
108,서울,2024-12-04 04:06,1.6
108,서울,2024-12-04 04:07,1.6
108,서울,2024-12-04 04:08,1.6
108,서울,2024-12-04 04:09,1.5
108,서울,2024-12-04 04:10,1.5
108,서울,2024-12-04 04:11,1.5
108,서울,2024-12-04 04:12,1.5
108,서울,2024-12-04 04:13,1.5
108,서울,2024-12-04 04:14,1.4
108,서울,2024-12-04 04:15,1.4
108,서울,2024-12-04 04:16,1.4
108,서울,2024-12-04 04:17,1.4
108,서울,2024-12-04 04:18,1.4
108,서울,2024-12-04 04:19,1.4
108,서울,2024-12-04 04:20,1.4
108,서울,2024-12-04 04:21,1.3
108,서울,2024-12-04 04:22,1.3
108,서울,2024-12-04 04:23,1.3
108,서울,2024-12-04 04:24,1.3
108,서울,2024-12-04 04:25,1.3
108,서울,2024-12-04 04:26,1.3
108,서울,2024-12-04 04:27,1.3
108,서울,2024-12-04 04:28,1.3
108,서울,2024-12-04 04:29,1.3
108,서울,2024-12-04 04:30,1.2
108,서울,2024-12-04 04:31,1.3
108,서울,2024-12-04 04:32,1.3
108,서울,2024-12-04 04:33,1.2
108,서울,2024-12-04 04:34,1.2
108,서울,2024-12-04 04:35,1.2
108,서울,2024-12-04 04:36,1.2
108,서울,2024-12-04 04:37,1.2
108,서울,2024-12-04 04:38,1.2
108,서울,2024-12-04 04:39,1.2
108,서울,2024-12-04 04:40,1.2
108,서울,2024-12-04 04:41,1.2
108,서울,2024-12-04 04:42,1.2
108,서울,2024-12-04 04:43,1.2
108,서울,2024-12-04 04:44,1.2
108,서울,2024-12-04 04:45,1.2
108,서울,2024-12-04 04:46,1.2
108,서울,2024-12-04 04:47,1.2
108,서울,2024-12-04 04:48,1.2
108,서울,2024-12-04 04:49,1.2
108,서울,2024-12-04 04:50,1.1
108,서울,2024-12-04 04:51,1.1
108,서울,2024-12-04 04:52,1.1
108,서울,2024-12-04 04:53,1.1
108,서울,2024-12-04 04:54,1.2
108,서울,2024-12-04 04:55,1.2
108,서울,2024-12-04 04:56,1.3
108,서울,2024-12-04 04:57,1.3
108,서울,2024-12-04 04:58,1.3
108,서울,2024-12-04 04:59,1.3
108,서울,2024-12-04 05:00,1.3
108,서울,2024-12-04 05:01,1.3
108,서울,2024-12-04 05:02,1.3
108,서울,2024-12-04 05:03,1.3
108,서울,2024-12-04 05:04,1.3
108,서울,2024-12-04 05:05,1.3
108,서울,2024-12-04 05:06,1.3
108,서울,2024-12-04 05:07,1.3
108,서울,2024-12-04 05:08,1.3
108,서울,2024-12-04 05:09,1.3
108,서울,2024-12-04 05:10,1.3
108,서울,2024-12-04 05:11,1.2
108,서울,2024-12-04 05:12,1.2
108,서울,2024-12-04 05:13,1.1
108,서울,2024-12-04 05:14,1.1
108,서울,2024-12-04 05:15,1.1
108,서울,2024-12-04 05:16,1.1
108,서울,2024-12-04 05:17,1.1
108,서울,2024-12-04 05:18,1.1
108,서울,2024-12-04 05:19,1.1
108,서울,2024-12-04 05:20,1.1
108,서울,2024-12-04 05:21,1.1
108,서울,2024-12-04 05:22,1
108,서울,2024-12-04 05:23,1
108,서울,2024-12-04 05:24,1
108,서울,2024-12-04 05:25,1
108,서울,2024-12-04 05:26,1
108,서울,2024-12-04 05:27,1
108,서울,2024-12-04 05:28,1
108,서울,2024-12-04 05:29,1
108,서울,2024-12-04 05:30,.9
108,서울,2024-12-04 05:31,.9
108,서울,2024-12-04 05:32,.9
108,서울,2024-12-04 05:33,.9
108,서울,2024-12-04 05:34,.8
108,서울,2024-12-04 05:35,.8
108,서울,2024-12-04 05:36,.8
108,서울,2024-12-04 05:37,.8
108,서울,2024-12-04 05:38,.8
108,서울,2024-12-04 05:39,.7
108,서울,2024-12-04 05:40,.7
108,서울,2024-12-04 05:41,.7
108,서울,2024-12-04 05:42,.7
108,서울,2024-12-04 05:43,.7
108,서울,2024-12-04 05:44,.7
108,서울,2024-12-04 05:45,.7
108,서울,2024-12-04 05:46,.6
108,서울,2024-12-04 05:47,.6
108,서울,2024-12-04 05:48,.6
108,서울,2024-12-04 05:49,.6
108,서울,2024-12-04 05:50,.6
108,서울,2024-12-04 05:51,.6
108,서울,2024-12-04 05:52,.6
108,서울,2024-12-04 05:53,.6
108,서울,2024-12-04 05:54,.6
108,서울,2024-12-04 05:55,.6
108,서울,2024-12-04 05:56,.6
108,서울,2024-12-04 05:57,.6
108,서울,2024-12-04 05:58,.6
108,서울,2024-12-04 05:59,.6
108,서울,2024-12-04 06:00,.7
108,서울,2024-12-04 06:01,.7
108,서울,2024-12-04 06:02,.7
108,서울,2024-12-04 06:03,.7
108,서울,2024-12-04 06:04,.6
108,서울,2024-12-04 06:05,.6
108,서울,2024-12-04 06:06,.6
108,서울,2024-12-04 06:07,.6
108,서울,2024-12-04 06:08,.6
108,서울,2024-12-04 06:09,.6
108,서울,2024-12-04 06:10,.5
108,서울,2024-12-04 06:11,.5
108,서울,2024-12-04 06:12,.5
108,서울,2024-12-04 06:13,.5
108,서울,2024-12-04 06:14,.5
108,서울,2024-12-04 06:15,.5
108,서울,2024-12-04 06:16,.4
108,서울,2024-12-04 06:17,.4
108,서울,2024-12-04 06:18,.4
108,서울,2024-12-04 06:19,.3
108,서울,2024-12-04 06:20,.3
108,서울,2024-12-04 06:21,.3
108,서울,2024-12-04 06:22,.3
108,서울,2024-12-04 06:23,.2
108,서울,2024-12-04 06:24,.2
108,서울,2024-12-04 06:25,.2
108,서울,2024-12-04 06:26,.2
108,서울,2024-12-04 06:27,.2
108,서울,2024-12-04 06:28,.2
108,서울,2024-12-04 06:29,.1
108,서울,2024-12-04 06:30,.1
108,서울,2024-12-04 06:31,.1
108,서울,2024-12-04 06:32,.1
108,서울,2024-12-04 06:33,.1
108,서울,2024-12-04 06:34,.1
108,서울,2024-12-04 06:35,.1
108,서울,2024-12-04 06:36,.1
108,서울,2024-12-04 06:37,0
108,서울,2024-12-04 06:38,0
108,서울,2024-12-04 06:39,0
108,서울,2024-12-04 06:40,0
108,서울,2024-12-04 06:41,0
108,서울,2024-12-04 06:42,0
108,서울,2024-12-04 06:43,0
108,서울,2024-12-04 06:44,0
108,서울,2024-12-04 06:45,0
108,서울,2024-12-04 06:46,0
108,서울,2024-12-04 06:47,0
108,서울,2024-12-04 06:48,-.1
108,서울,2024-12-04 06:49,-.1
108,서울,2024-12-04 06:50,-.1
108,서울,2024-12-04 06:51,-.1
108,서울,2024-12-04 06:52,-.1
108,서울,2024-12-04 06:53,-.1
108,서울,2024-12-04 06:54,-.1
108,서울,2024-12-04 06:55,-.2
108,서울,2024-12-04 06:56,-.2
108,서울,2024-12-04 06:57,-.2
108,서울,2024-12-04 06:58,-.2
108,서울,2024-12-04 06:59,-.2
108,서울,2024-12-04 07:00,-.2
108,서울,2024-12-04 07:01,-.3
108,서울,2024-12-04 07:02,-.2
108,서울,2024-12-04 07:03,-.3
108,서울,2024-12-04 07:04,-.3
108,서울,2024-12-04 07:05,-.3
108,서울,2024-12-04 07:06,-.3
