지점,지점명,일시,기온(°C)
108,서울,2024-12-06 11:53,4
108,서울,2024-12-06 11:54,4.1
108,서울,2024-12-06 11:55,4.1
108,서울,2024-12-06 11:56,4.1
108,서울,2024-12-06 11:57,4.1
108,서울,2024-12-06 11:58,4.1
108,서울,2024-12-06 11:59,4.1
108,서울,2024-12-06 12:00,4.2
108,서울,2024-12-06 12:01,4.3
108,서울,2024-12-06 12:02,4.3
108,서울,2024-12-06 12:03,4.3
108,서울,2024-12-06 12:04,4.2
108,서울,2024-12-06 12:05,4.1
108,서울,2024-12-06 12:06,4.1
108,서울,2024-12-06 12:07,4.1
108,서울,2024-12-06 12:08,4
108,서울,2024-12-06 12:09,3.9
108,서울,2024-12-06 12:10,3.9
108,서울,2024-12-06 12:11,3.9
108,서울,2024-12-06 12:12,4
108,서울,2024-12-06 12:13,4
108,서울,2024-12-06 12:14,4.1
108,서울,2024-12-06 12:15,4.2
108,서울,2024-12-06 12:16,4.3
108,서울,2024-12-06 12:17,4.3
108,서울,2024-12-06 12:18,4.3
108,서울,2024-12-06 12:19,4.4
108,서울,2024-12-06 12:20,4.5
108,서울,2024-12-06 12:21,4.5
108,서울,2024-12-06 12:22,4.4
108,서울,2024-12-06 12:23,4.5
108,서울,2024-12-06 12:24,4.5
108,서울,2024-12-06 12:25,4.5
108,서울,2024-12-06 12:26,4.5
108,서울,2024-12-06 12:27,4.5
108,서울,2024-12-06 12:28,4.4
108,서울,2024-12-06 12:29,4.5
108,서울,2024-12-06 12:30,4.5
108,서울,2024-12-06 12:31,4.4
108,서울,2024-12-06 12:32,4.3
108,서울,2024-12-06 12:33,4.3
108,서울,2024-12-06 12:34,4.4
108,서울,2024-12-06 12:35,4.5
108,서울,2024-12-06 12:36,4.5
108,서울,2024-12-06 12:37,4.6
108,서울,2024-12-06 12:38,4.7
108,서울,2024-12-06 12:39,4.7
108,서울,2024-12-06 12:40,4.6
108,서울,2024-12-06 12:41,4.6
108,서울,2024-12-06 12:42,4.6
108,서울,2024-12-06 12:43,4.6
108,서울,2024-12-06 12:44,4.7
108,서울,2024-12-06 12:45,4.7
108,서울,2024-12-06 12:46,4.7
108,서울,2024-12-06 12:47,4.6
108,서울,2024-12-06 12:48,4.6
108,서울,2024-12-06 12:49,4.6
108,서울,2024-12-06 12:50,4.7
108,서울,2024-12-06 12:51,4.8
108,서울,2024-12-06 12:52,4.9
108,서울,2024-12-06 12:53,5
108,서울,2024-12-06 12:54,5.1
108,서울,2024-12-06 12:55,5
108,서울,2024-12-06 12:56,5.1
108,서울,2024-12-06 12:57,5.1
108,서울,2024-12-06 12:58,5.1
108,서울,2024-12-06 12:59,5.2
108,서울,2024-12-06 13:00,5.2
108,서울,2024-12-06 13:01,5.2
108,서울,2024-12-06 13:02,5.1
108,서울,2024-12-06 13:03,5.1
108,서울,2024-12-06 13:04,5
108,서울,2024-12-06 13:05,5
108,서울,2024-12-06 13:06,4.9
108,서울,2024-12-06 13:07,4.8
108,서울,2024-12-06 13:08,4.8
108,서울,2024-12-06 13:09,4.8
108,서울,2024-12-06 13:10,4.9
108,서울,2024-12-06 13:11,4.9
108,서울,2024-12-06 13:12,4.9
108,서울,2024-12-06 13:13,5
108,서울,2024-12-06 13:14,5
108,서울,2024-12-06 13:15,5
108,서울,2024-12-06 13:16,5
108,서울,2024-12-06 13:17,5
108,서울,2024-12-06 13:18,5.1
108,서울,2024-12-06 13:19,5.1
108,서울,2024-12-06 13:20,5
108,서울,2024-12-06 13:21,5.1
108,서울,2024-12-06 13:22,5.1
108,서울,2024-12-06 13:23,5.2
108,서울,2024-12-06 13:24,5.2
108,서울,2024-12-06 13:25,5.2
108,서울,2024-12-06 13:26,5.2
108,서울,2024-12-06 13:27,5.1
108,서울,2024-12-06 13:28,5
108,서울,2024-12-06 13:29,4.8
108,서울,2024-12-06 13:30,4.8
108,서울,2024-12-06 13:31,4.8
108,서울,2024-12-06 13:32,4.8
108,서울,2024-12-06 13:33,4.7
108,서울,2024-12-06 13:34,4.7
108,서울,2024-12-06 13:35,4.6
108,서울,2024-12-06 13:36,4.6
108,서울,2024-12-06 13:37,4.6
108,서울,2024-12-06 13:38,4.5
108,서울,2024-12-06 13:39,4.5
108,서울,2024-12-06 13:40,4.6
108,서울,2024-12-06 13:41,4.7
108,서울,2024-12-06 13:42,4.8
108,서울,2024-12-06 13:43,4.8
108,서울,2024-12-06 13:44,4.7
108,서울,2024-12-06 13:45,4.6
108,서울,2024-12-06 13:46,4.6
108,서울,2024-12-06 13:47,4.7
108,서울,2024-12-06 13:48,4.6
108,서울,2024-12-06 13:49,4.5
108,서울,2024-12-06 13:50,4.6
108,서울,2024-12-06 13:51,4.7
108,서울,2024-12-06 13:52,4.9
108,서울,2024-12-06 13:53,4.9
108,서울,2024-12-06 13:54,5
108,서울,2024-12-06 13:55,5
108,서울,2024-12-06 13:56,5
108,서울,2024-12-06 13:57,5
108,서울,2024-12-06 13:58,5.1
108,서울,2024-12-06 13:59,5.1
108,서울,2024-12-06 14:00,5
108,서울,2024-12-06 14:01,4.8
108,서울,2024-12-06 14:02,4.7
108,서울,2024-12-06 14:03,4.8
108,서울,2024-12-06 14:04,4.8
108,서울,2024-12-06 14:05,4.9
108,서울,2024-12-06 14:06,5
108,서울,2024-12-06 14:07,5.1
108,서울,2024-12-06 14:08,5
108,서울,2024-12-06 14:09,5
108,서울,2024-12-06 14:10,5.1
108,서울,2024-12-06 14:11,5.2
108,서울,2024-12-06 14:12,5.1
108,서울,2024-12-06 14:13,4.9
108,서울,2024-12-06 14:14,4.9
108,서울,2024-12-06 14:15,4.9
108,서울,2024-12-06 14:16,4.9
108,서울,2024-12-06 14:17,5
108,서울,2024-12-06 14:18,5
108,서울,2024-12-06 14:19,5
108,서울,2024-12-06 14:20,5
108,서울,2024-12-06 14:21,5
108,서울,2024-12-06 14:22,5
108,서울,2024-12-06 14:23,4.9
108,서울,2024-12-06 14:24,5
108,서울,2024-12-06 14:25,5
108,서울,2024-12-06 14:26,5
108,서울,2024-12-06 14:27,5
108,서울,2024-12-06 14:28,4.9
108,서울,2024-12-06 14:29,4.9
108,서울,2024-12-06 14:30,5
108,서울,2024-12-06 14:31,5.1
108,서울,2024-12-06 14:32,5.1
108,서울,2024-12-06 14:33,5.1
108,서울,2024-12-06 14:34,5
108,서울,2024-12-06 14:35,5
108,서울,2024-12-06 14:36,4.9
108,서울,2024-12-06 14:37,4.9
108,서울,2024-12-06 14:38,4.8
108,서울,2024-12-06 14:39,4.8
108,서울,2024-12-06 14:40,4.8
108,서울,2024-12-06 14:41,4.8
108,서울,2024-12-06 14:42,4.9
108,서울,2024-12-06 14:43,5
108,서울,2024-12-06 14:44,5
108,서울,2024-12-06 14:45,5
108,서울,2024-12-06 14:46,4.9
108,서울,2024-12-06 14:47,5
108,서울,2024-12-06 14:48,5
108,서울,2024-12-06 14:49,5
108,서울,2024-12-06 14:50,5
108,서울,2024-12-06 14:51,5
108,서울,2024-12-06 14:52,5
108,서울,2024-12-06 14:53,4.9
108,서울,2024-12-06 14:54,4.9
108,서울,2024-12-06 14:55,4.9
108,서울,2024-12-06 14:56,4.9
108,서울,2024-12-06 14:57,4.9
108,서울,2024-12-06 14:58,4.8
108,서울,2024-12-06 14:59,4.8
108,서울,2024-12-06 15:00,4.8
108,서울,2024-12-06 15:01,4.8
108,서울,2024-12-06 15:02,4.7
108,서울,2024-12-06 15:03,4.7
108,서울,2024-12-06 15:04,4.7
108,서울,2024-12-06 15:05,4.7
108,서울,2024-12-06 15:06,4.7
108,서울,2024-12-06 15:07,4.6
108,서울,2024-12-06 15:08,4.7
108,서울,2024-12-06 15:09,4.7
108,서울,2024-12-06 15:10,4.7
108,서울,2024-12-06 15:11,4.7
108,서울,2024-12-06 15:12,4.7
108,서울,2024-12-06 15:13,4.8
108,서울,2024-12-06 15:14,4.8
108,서울,2024-12-06 15:15,4.9
108,서울,2024-12-06 15:16,4.9
108,서울,2024-12-06 15:17,4.9
108,서울,2024-12-06 15:18,4.8
108,서울,2024-12-06 15:19,4.8
108,서울,2024-12-06 15:20,4.8
108,서울,2024-12-06 15:21,4.9
108,서울,2024-12-06 15:22,4.9
108,서울,2024-12-06 15:23,4.9
108,서울,2024-12-06 15:24,5
108,서울,2024-12-06 15:25,5
108,서울,2024-12-06 15:26,5
108,서울,2024-12-06 15:27,5
108,서울,2024-12-06 15:28,5
108,서울,2024-12-06 15:29,5
108,서울,2024-12-06 15:30,5.1
108,서울,2024-12-06 15:31,5.2
108,서울,2024-12-06 15:32,5.2
108,서울,2024-12-06 15:33,5.2
108,서울,2024-12-06 15:34,5.1
108,서울,2024-12-06 15:35,5.1
108,서울,2024-12-06 15:36,5.1
108,서울,2024-12-06 15:37,5.1
108,서울,2024-12-06 15:38,5.1
108,서울,2024-12-06 15:39,5
108,서울,2024-12-06 15:40,5
108,서울,2024-12-06 15:41,5.1
108,서울,2024-12-06 15:42,5.1
108,서울,2024-12-06 15:43,5
108,서울,2024-12-06 15:44,5
108,서울,2024-12-06 15:45,5
108,서울,2024-12-06 15:46,5
108,서울,2024-12-06 15:47,5
108,서울,2024-12-06 15:48,4.9
108,서울,2024-12-06 15:49,4.8
108,서울,2024-12-06 15:50,4.8
108,서울,2024-12-06 15:51,4.7
108,서울,2024-12-06 15:52,4.7
108,서울,2024-12-06 15:53,4.7
108,서울,2024-12-06 15:54,4.8
108,서울,2024-12-06 15:55,4.8
108,서울,2024-12-06 15:56,4.8
108,서울,2024-12-06 15:57,4.7
108,서울,2024-12-06 15:58,4.7
108,서울,2024-12-06 15:59,4.6
108,서울,2024-12-06 16:00,4.7
108,서울,2024-12-06 16:01,4.7
108,서울,2024-12-06 16:02,4.7
108,서울,2024-12-06 16:03,4.6
108,서울,2024-12-06 16:04,4.5
108,서울,2024-12-06 16:05,4.5
108,서울,2024-12-06 16:06,4.5
108,서울,2024-12-06 16:07,4.5
108,서울,2024-12-06 16:08,4.6
108,서울,2024-12-06 16:09,4.6
108,서울,2024-12-06 16:10,4.5
108,서울,2024-12-06 16:11,4.5
108,서울,2024-12-06 16:12,4.5
108,서울,2024-12-06 16:13,4.6
108,서울,2024-12-06 16:14,4.6
108,서울,2024-12-06 16:15,4.6
108,서울,2024-12-06 16:16,4.6
108,서울,2024-12-06 16:17,4.6
108,서울,2024-12-06 16:18,4.6
108,서울,2024-12-06 16:19,4.6
108,서울,2024-12-06 16:20,4.5
108,서울,2024-12-06 16:21,4.5
108,서울,2024-12-06 16:22,4.5
108,서울,2024-12-06 16:23,4.5
108,서울,2024-12-06 16:24,4.4
108,서울,2024-12-06 16:25,4.3
108,서울,2024-12-06 16:26,4.3
108,서울,2024-12-06 16:27,4.3
108,서울,2024-12-06 16:28,4.2
108,서울,2024-12-06 16:29,4.2
108,서울,2024-12-06 16:30,4.2
108,서울,2024-12-06 16:31,4.1
108,서울,2024-12-06 16:32,4.1
108,서울,2024-12-06 16:33,4
108,서울,2024-12-06 16:34,4
108,서울,2024-12-06 16:35,4
108,서울,2024-12-06 16:36,4
108,서울,2024-12-06 16:37,3.9
108,서울,2024-12-06 16:38,3.9
108,서울,2024-12-06 16:39,3.9
108,서울,2024-12-06 16:40,3.9
108,서울,2024-12-06 16:41,3.9
108,서울,2024-12-06 16:42,3.9
108,서울,2024-12-06 16:43,3.9
108,서울,2024-12-06 16:44,3.9
108,서울,2024-12-06 16:45,3.9
108,서울,2024-12-06 16:46,3.9
108,서울,2024-12-06 16:47,3.9
108,서울,2024-12-06 16:48,3.9
108,서울,2024-12-06 16:49,3.8
108,서울,2024-12-06 16:50,3.8
108,서울,2024-12-06 16:51,3.8
108,서울,2024-12-06 16:52,3.7
108,서울,2024-12-06 16:53,3.7
108,서울,2024-12-06 16:54,3.7
108,서울,2024-12-06 16:55,3.7
108,서울,2024-12-06 16:56,3.6
108,서울,2024-12-06 16:57,3.6
108,서울,2024-12-06 16:58,3.6
108,서울,2024-12-06 16:59,3.6
108,서울,2024-12-06 17:00,3.6
108,서울,2024-12-06 17:01,3.5
108,서울,2024-12-06 17:02,3.5
108,서울,2024-12-06 17:03,3.5
108,서울,2024-12-06 17:04,3.5
108,서울,2024-12-06 17:05,3.5
108,서울,2024-12-06 17:06,3.5
108,서울,2024-12-06 17:07,3.4
108,서울,2024-12-06 17:08,3.4
108,서울,2024-12-06 17:09,3.4
108,서울,2024-12-06 17:10,3.4
108,서울,2024-12-06 17:11,3.4
108,서울,2024-12-06 17:12,3.4
108,서울,2024-12-06 17:13,3.3
108,서울,2024-12-06 17:14,3.3
108,서울,2024-12-06 17:15,3.3
108,서울,2024-12-06 17:16,3.3
108,서울,2024-12-06 17:17,3.3
108,서울,2024-12-06 17:18,3.3
108,서울,2024-12-06 17:19,3.2
108,서울,2024-12-06 17:20,3.2
108,서울,2024-12-06 17:21,3.2
108,서울,2024-12-06 17:22,3.2
108,서울,2024-12-06 17:23,3.2
108,서울,2024-12-06 17:24,3.2
108,서울,2024-12-06 17:25,3.2
108,서울,2024-12-06 17:26,3.1
108,서울,2024-12-06 17:27,3.1
108,서울,2024-12-06 17:28,3.1
108,서울,2024-12-06 17:29,3.1
108,서울,2024-12-06 17:30,3.1
108,서울,2024-12-06 17:31,3.1
108,서울,2024-12-06 17:32,3.1
108,서울,2024-12-06 17:33,3.1
108,서울,2024-12-06 17:34,3
108,서울,2024-12-06 17:35,3
108,서울,2024-12-06 17:36,3
108,서울,2024-12-06 17:37,3
108,서울,2024-12-06 17:38,3
108,서울,2024-12-06 17:39,3
108,서울,2024-12-06 17:40,3
108,서울,2024-12-06 17:41,3
108,서울,2024-12-06 17:42,2.9
108,서울,2024-12-06 17:43,2.9
108,서울,2024-12-06 17:44,2.9
108,서울,2024-12-06 17:45,2.9
108,서울,2024-12-06 17:46,2.9
108,서울,2024-12-06 17:47,2.8
108,서울,2024-12-06 17:48,2.8
108,서울,2024-12-06 17:49,2.8
108,서울,2024-12-06 17:50,2.8
108,서울,2024-12-06 17:51,2.8
108,서울,2024-12-06 17:52,2.8
108,서울,2024-12-06 17:53,2.8
108,서울,2024-12-06 17:54,2.7
108,서울,2024-12-06 17:55,2.7
108,서울,2024-12-06 17:56,2.7
108,서울,2024-12-06 17:57,2.7
108,서울,2024-12-06 17:58,2.7
108,서울,2024-12-06 17:59,2.7
108,서울,2024-12-06 18:00,2.7
108,서울,2024-12-06 18:01,2.7
108,서울,2024-12-06 18:02,2.7
108,서울,2024-12-06 18:03,2.6
108,서울,2024-12-06 18:04,2.6
108,서울,2024-12-06 18:05,2.6
108,서울,2024-12-06 18:06,2.6
108,서울,2024-12-06 18:07,2.6
108,서울,2024-12-06 18:08,2.6
108,서울,2024-12-06 18:09,2.5
108,서울,2024-12-06 18:10,2.5
108,서울,2024-12-06 18:11,2.5
108,서울,2024-12-06 18:12,2.5
108,서울,2024-12-06 18:13,2.5
108,서울,2024-12-06 18:14,2.4
108,서울,2024-12-06 18:15,2.4
108,서울,2024-12-06 18:16,2.4
108,서울,2024-12-06 18:17,2.4
108,서울,2024-12-06 18:18,2.4
108,서울,2024-12-06 18:19,2.4
108,서울,2024-12-06 18:20,2.4
108,서울,2024-12-06 18:21,2.4
108,서울,2024-12-06 18:22,2.4
108,서울,2024-12-06 18:23,2.4
108,서울,2024-12-06 18:24,2.5
108,서울,2024-12-06 18:25,2.5
108,서울,2024-12-06 18:26,2.4
108,서울,2024-12-06 18:27,2.5
108,서울,2024-12-06 18:28,2.5
108,서울,2024-12-06 18:29,2.5
108,서울,2024-12-06 18:30,2.4
108,서울,2024-12-06 18:31,2.4
108,서울,2024-12-06 18:32,2.4
108,서울,2024-12-06 18:33,2.4
108,서울,2024-12-06 18:34,2.4
108,서울,2024-12-06 18:35,2.3
108,서울,2024-12-06 18:36,2.3
108,서울,2024-12-06 18:37,2.3
108,서울,2024-12-06 18:38,2.3
108,서울,2024-12-06 18:39,2.2
108,서울,2024-12-06 18:40,2.2
108,서울,2024-12-06 18:41,2.2
108,서울,2024-12-06 18:42,2.2
108,서울,2024-12-06 18:43,2.2
108,서울,2024-12-06 18:44,2.2
108,서울,2024-12-06 18:45,2.2
108,서울,2024-12-06 18:46,2.2
108,서울,2024-12-06 18:47,2.2
108,서울,2024-12-06 18:48,2.1
108,서울,2024-12-06 18:49,2.1
108,서울,2024-12-06 18:50,2.1
108,서울,2024-12-06 18:51,2.1
108,서울,2024-12-06 18:52,2.1
108,서울,2024-12-06 18:53,2
108,서울,2024-12-06 18:54,2
108,서울,2024-12-06 18:55,2
108,서울,2024-12-06 18:56,2
108,서울,2024-12-06 18:57,2
108,서울,2024-12-06 18:58,2
108,서울,2024-12-06 18:59,1.9
108,서울,2024-12-06 19:00,1.9
108,서울,2024-12-06 19:01,1.9
108,서울,2024-12-06 19:02,1.9
108,서울,2024-12-06 19:03,1.9
108,서울,2024-12-06 19:04,1.8
108,서울,2024-12-06 19:05,1.8
108,서울,2024-12-06 19:06,1.8
108,서울,2024-12-06 19:07,1.8
108,서울,2024-12-06 19:08,1.8
108,서울,2024-12-06 19:09,1.8
108,서울,2024-12-06 19:10,1.8
108,서울,2024-12-06 19:11,1.8
108,서울,2024-12-06 19:12,1.8
108,서울,2024-12-06 19:13,1.7
108,서울,2024-12-06 19:14,1.7
108,서울,2024-12-06 19:15,1.7
108,서울,2024-12-06 19:16,1.7
108,서울,2024-12-06 19:17,1.7
108,서울,2024-12-06 19:18,1.7
108,서울,2024-12-06 19:19,1.7
108,서울,2024-12-06 19:20,1.7
108,서울,2024-12-06 19:21,1.7
108,서울,2024-12-06 19:22,1.6
108,서울,2024-12-06 19:23,1.6
108,서울,2024-12-06 19:24,1.6
108,서울,2024-12-06 19:25,1.6
108,서울,2024-12-06 19:26,1.6
108,서울,2024-12-06 19:27,1.6
108,서울,2024-12-06 19:28,1.6
108,서울,2024-12-06 19:29,1.5
108,서울,2024-12-06 19:30,1.5
108,서울,2024-12-06 19:31,1.5
108,서울,2024-12-06 19:32,1.5
108,서울,2024-12-06 19:33,1.5
108,서울,2024-12-06 19:34,1.4
108,서울,2024-12-06 19:35,1.4
108,서울,2024-12-06 19:36,1.4
108,서울,2024-12-06 19:37,1.4
108,서울,2024-12-06 19:38,1.4
108,서울,2024-12-06 19:39,1.3
108,서울,2024-12-06 19:40,1.3
108,서울,2024-12-06 19:41,1.3
108,서울,2024-12-06 19:42,1.3
108,서울,2024-12-06 19:43,1.3
108,서울,2024-12-06 19:44,1.3
108,서울,2024-12-06 19:45,1.2
108,서울,2024-12-06 19:46,1.2
108,서울,2024-12-06 19:47,1.2
108,서울,2024-12-06 19:48,1.2
108,서울,2024-12-06 19:49,1.2
108,서울,2024-12-06 19:50,1.2
108,서울,2024-12-06 19:51,1.2
108,서울,2024-12-06 19:52,1.2
108,서울,2024-12-06 19:53,1.1
108,서울,2024-12-06 19:54,1.1
108,서울,2024-12-06 19:55,1.1
108,서울,2024-12-06 19:56,1.1
108,서울,2024-12-06 19:57,1.1
108,서울,2024-12-06 19:58,1.1
108,서울,2024-12-06 19:59,1.1
108,서울,2024-12-06 20:00,1.1
108,서울,2024-12-06 20:01,1.1
108,서울,2024-12-06 20:02,1.1
108,서울,2024-12-06 20:03,1.1
108,서울,2024-12-06 20:04,1.1
108,서울,2024-12-06 20:05,1.1
108,서울,2024-12-06 20:06,1.1
108,서울,2024-12-06 20:07,1.1
108,서울,2024-12-06 20:08,1
108,서울,2024-12-06 20:09,1
108,서울,2024-12-06 20:10,1
108,서울,2024-12-06 20:11,1
108,서울,2024-12-06 20:12,.9
108,서울,2024-12-06 20:13,.9
108,서울,2024-12-06 20:14,.9
108,서울,2024-12-06 20:15,.9
108,서울,2024-12-06 20:16,1
108,서울,2024-12-06 20:17,1
108,서울,2024-12-06 20:18,.9
108,서울,2024-12-06 20:19,.9
108,서울,2024-12-06 20:20,.9
108,서울,2024-12-06 20:21,.9
108,서울,2024-12-06 20:22,.9
108,서울,2024-12-06 20:23,.9
108,서울,2024-12-06 20:24,.9
108,서울,2024-12-06 20:25,.8
108,서울,2024-12-06 20:26,.8
108,서울,2024-12-06 20:27,.8
108,서울,2024-12-06 20:28,.8
108,서울,2024-12-06 20:29,.8
108,서울,2024-12-06 20:30,.8
108,서울,2024-12-06 20:31,.7
108,서울,2024-12-06 20:32,.7
108,서울,2024-12-06 20:33,.7
108,서울,2024-12-06 20:34,.7
108,서울,2024-12-06 20:35,.8
108,서울,2024-12-06 20:36,.7
108,서울,2024-12-06 20:37,.7
108,서울,2024-12-06 20:38,.7
108,서울,2024-12-06 20:39,.7
108,서울,2024-12-06 20:40,.7
108,서울,2024-12-06 20:41,.7
108,서울,2024-12-06 20:42,.7
108,서울,2024-12-06 20:43,.7
108,서울,2024-12-06 20:44,.7
108,서울,2024-12-06 20:45,.8
108,서울,2024-12-06 20:46,.8
108,서울,2024-12-06 20:47,.8
108,서울,2024-12-06 20:48,.8
108,서울,2024-12-06 20:49,.8
108,서울,2024-12-06 20:50,.8
108,서울,2024-12-06 20:51,.7
108,서울,2024-12-06 20:52,.7
108,서울,2024-12-06 20:53,.7
108,서울,2024-12-06 20:54,.7
108,서울,2024-12-06 20:55,.7
108,서울,2024-12-06 20:56,.7
108,서울,2024-12-06 20:57,.7
108,서울,2024-12-06 20:58,.7
108,서울,2024-12-06 20:59,.7
108,서울,2024-12-06 21:00,.7
108,서울,2024-12-06 21:01,.7
108,서울,2024-12-06 21:02,.7
108,서울,2024-12-06 21:03,.7
108,서울,2024-12-06 21:04,.7
108,서울,2024-12-06 21:05,.7
108,서울,2024-12-06 21:06,.8
108,서울,2024-12-06 21:07,.7
108,서울,2024-12-06 21:08,.7
108,서울,2024-12-06 21:09,.7
108,서울,2024-12-06 21:10,.7
108,서울,2024-12-06 21:11,.7
108,서울,2024-12-06 21:12,.7
108,서울,2024-12-06 21:13,.7
108,서울,2024-12-06 21:14,.6
108,서울,2024-12-06 21:15,.6
108,서울,2024-12-06 21:16,.6
108,서울,2024-12-06 21:17,.6
108,서울,2024-12-06 21:18,.6
108,서울,2024-12-06 21:19,.6
108,서울,2024-12-06 21:20,.5
108,서울,2024-12-06 21:21,.5
108,서울,2024-12-06 21:22,.5
108,서울,2024-12-06 21:23,.5
108,서울,2024-12-06 21:24,.5
108,서울,2024-12-06 21:25,.5
108,서울,2024-12-06 21:26,.4
108,서울,2024-12-06 21:27,.4
108,서울,2024-12-06 21:28,.4
108,서울,2024-12-06 21:29,.4
108,서울,2024-12-06 21:30,.4
108,서울,2024-12-06 21:31,.4
108,서울,2024-12-06 21:32,.4
108,서울,2024-12-06 21:33,.4
108,서울,2024-12-06 21:34,.4
108,서울,2024-12-06 21:35,.4
108,서울,2024-12-06 21:36,.4
108,서울,2024-12-06 21:37,.3
108,서울,2024-12-06 21:38,.3
108,서울,2024-12-06 21:39,.3
108,서울,2024-12-06 21:40,.3
108,서울,2024-12-06 21:41,.3
108,서울,2024-12-06 21:42,.3
108,서울,2024-12-06 21:43,.3
108,서울,2024-12-06 21:44,.3
108,서울,2024-12-06 21:45,.3
108,서울,2024-12-06 21:46,.3
108,서울,2024-12-06 21:47,.3
108,서울,2024-12-06 21:48,.3
108,서울,2024-12-06 21:49,.3
108,서울,2024-12-06 21:50,.3
108,서울,2024-12-06 21:51,.3
108,서울,2024-12-06 21:52,.3
108,서울,2024-12-06 21:53,.3
108,서울,2024-12-06 21:54,.4
108,서울,2024-12-06 21:55,.4
108,서울,2024-12-06 21:56,.4
108,서울,2024-12-06 21:57,.4
108,서울,2024-12-06 21:58,.4
108,서울,2024-12-06 21:59,.4
108,서울,2024-12-06 22:00,.4
108,서울,2024-12-06 22:01,.4
108,서울,2024-12-06 22:02,.4
108,서울,2024-12-06 22:03,.4
108,서울,2024-12-06 22:04,.4
108,서울,2024-12-06 22:05,.4
108,서울,2024-12-06 22:06,.3
108,서울,2024-12-06 22:07,.3
108,서울,2024-12-06 22:08,.3
108,서울,2024-12-06 22:09,.3
108,서울,2024-12-06 22:10,.2
108,서울,2024-12-06 22:11,.2
108,서울,2024-12-06 22:12,.2
108,서울,2024-12-06 22:13,.2
108,서울,2024-12-06 22:14,.2
108,서울,2024-12-06 22:15,.2
108,서울,2024-12-06 22:16,.1
108,서울,2024-12-06 22:17,.1
108,서울,2024-12-06 22:18,.1
108,서울,2024-12-06 22:19,.1
108,서울,2024-12-06 22:20,.1
108,서울,2024-12-06 22:21,0
108,서울,2024-12-06 22:22,0
108,서울,2024-12-06 22:23,0
108,서울,2024-12-06 22:24,0
108,서울,2024-12-06 22:25,0
108,서울,2024-12-06 22:26,0
108,서울,2024-12-06 22:27,0
108,서울,2024-12-06 22:28,0
108,서울,2024-12-06 22:29,0
108,서울,2024-12-06 22:30,0
108,서울,2024-12-06 22:31,0
108,서울,2024-12-06 22:32,0
108,서울,2024-12-06 22:33,-.1
108,서울,2024-12-06 22:34,-.1
108,서울,2024-12-06 22:35,-.1
108,서울,2024-12-06 22:36,0
108,서울,2024-12-06 22:37,0
108,서울,2024-12-06 22:38,-.1
108,서울,2024-12-06 22:39,-.1
108,서울,2024-12-06 22:40,-.1
108,서울,2024-12-06 22:41,-.1
108,서울,2024-12-06 22:42,-.1
108,서울,2024-12-06 22:43,-.1
108,서울,2024-12-06 22:44,-.1
108,서울,2024-12-06 22:45,-.1
108,서울,2024-12-06 22:46,-.1
108,서울,2024-12-06 22:47,-.1
108,서울,2024-12-06 22:48,-.1
108,서울,2024-12-06 22:49,-.1
108,서울,2024-12-06 22:50,-.1
108,서울,2024-12-06 22:51,-.1
108,서울,2024-12-06 22:52,-.1
108,서울,2024-12-06 22:53,-.1
108,서울,2024-12-06 22:54,-.1
108,서울,2024-12-06 22:55,-.1
108,서울,2024-12-06 22:56,-.1
108,서울,2024-12-06 22:57,-.1
108,서울,2024-12-06 22:58,-.1
108,서울,2024-12-06 22:59,-.1
108,서울,2024-12-06 23:00,-.1
108,서울,2024-12-06 23:01,-.1
108,서울,2024-12-06 23:02,-.1
108,서울,2024-12-06 23:03,-.1
108,서울,2024-12-06 23:04,-.1
108,서울,2024-12-06 23:05,-.1
108,서울,2024-12-06 23:06,-.1
108,서울,2024-12-06 23:07,-.1
108,서울,2024-12-06 23:08,-.1
108,서울,2024-12-06 23:09,-.1
108,서울,2024-12-06 23:10,-.1
108,서울,2024-12-06 23:11,-.1
108,서울,2024-12-06 23:12,-.1
108,서울,2024-12-06 23:13,-.1
108,서울,2024-12-06 23:14,-.1
108,서울,2024-12-06 23:15,-.1
108,서울,2024-12-06 23:16,-.1
108,서울,2024-12-06 23:17,-.1
108,서울,2024-12-06 23:18,-.1
108,서울,2024-12-06 23:19,-.1
108,서울,2024-12-06 23:20,-.1
108,서울,2024-12-06 23:21,-.1
108,서울,2024-12-06 23:22,-.1
108,서울,2024-12-06 23:23,-.2
108,서울,2024-12-06 23:24,-.2
108,서울,2024-12-06 23:25,-.2
108,서울,2024-12-06 23:26,-.2
108,서울,2024-12-06 23:27,-.2
108,서울,2024-12-06 23:28,-.2
108,서울,2024-12-06 23:29,-.3
108,서울,2024-12-06 23:30,-.3
108,서울,2024-12-06 23:31,-.3
108,서울,2024-12-06 23:32,-.3
108,서울,2024-12-06 23:33,-.3
108,서울,2024-12-06 23:34,-.3
108,서울,2024-12-06 23:35,-.3
108,서울,2024-12-06 23:36,-.3
108,서울,2024-12-06 23:37,-.3
108,서울,2024-12-06 23:38,-.3
108,서울,2024-12-06 23:39,-.3
108,서울,2024-12-06 23:40,-.3
108,서울,2024-12-06 23:41,-.3
108,서울,2024-12-06 23:42,-.3
108,서울,2024-12-06 23:43,-.3
108,서울,2024-12-06 23:44,-.3
108,서울,2024-12-06 23:45,-.3
108,서울,2024-12-06 23:46,-.3
108,서울,2024-12-06 23:47,-.3
